Index,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Rented Bike Count,Autumn,Spring,Summer,Winter,Holiday,No Holiday,Func _No,Func _Yes
3904,16,13.8,97,0.7,196,13.3,0.12,1.5,0.0,34,0,1,0,0,0,1,0,1
3905,17,14.3,98,0.7,270,13.9,0.08,1.5,0.0,24,0,1,0,0,0,1,0,1
3906,18,15.4,97,1.9,340,14.9,0.03,2.0,0.0,22,0,1,0,0,0,1,0,1
3907,19,15.5,97,0.7,403,15.0,0.0,2.0,0.0,29,0,1,0,0,0,1,0,1
3908,20,15.7,97,0.3,343,15.2,0.0,1.0,0.0,29,0,1,0,0,0,1,0,1
3909,21,15.8,97,0.6,193,15.3,0.0,0.5,0.0,25,0,1,0,0,0,1,0,1
3910,22,15.8,98,0.4,179,15.4,0.0,1.5,0.0,30,0,1,0,0,0,1,0,1
3911,23,15.8,98,1.6,235,15.4,0.0,1.0,0.0,50,0,1,0,0,0,1,0,1
3912,0,15.5,97,1.5,181,15.0,0.0,0.5,0.0,145,0,1,0,0,0,1,0,1
3913,1,15.1,97,1.7,173,14.6,0.0,0.2,0.0,178,0,1,0,0,0,1,0,1
3914,2,14.5,97,2.9,359,14.0,0.0,0.1,0.0,189,0,1,0,0,0,1,0,1
3915,3,14.2,98,1.5,135,13.8,0.0,0.2,0.0,141,0,1,0,0,0,1,0,1
3916,4,13.8,98,2.9,27,13.4,0.0,0.0,0.0,83,0,1,0,0,0,1,0,1
3917,5,13.5,98,0.8,105,13.1,0.0,0.0,0.0,72,0,1,0,0,0,1,0,1
3918,6,13.5,98,0.4,251,13.1,0.01,0.0,0.0,139,0,1,0,0,0,1,0,1
3919,7,13.7,98,1.6,468,13.3,0.1,0.0,0.0,220,0,1,0,0,0,1,0,1
3920,8,14.1,98,1.3,834,13.7,0.26,0.0,0.0,397,0,1,0,0,0,1,0,1
3921,9,14.8,95,1.0,986,14.0,0.53,0.0,0.0,579,0,1,0,0,0,1,0,1
3922,10,15.2,88,2.2,1090,13.2,0.55,0.0,0.0,716,0,1,0,0,0,1,0,1
3923,11,16.4,78,1.6,1209,12.5,1.37,0.0,0.0,993,0,1,0,0,0,1,0,1
3924,12,18.3,65,1.2,1489,11.5,2.4,0.0,0.0,1434,0,1,0,0,0,1,0,1
3925,13,19.1,65,1.9,1145,12.3,2.26,0.0,0.0,1839,0,1,0,0,0,1,0,1
3926,14,19.7,64,2.9,929,12.6,1.99,0.0,0.0,2055,0,1,0,0,0,1,0,1
3927,15,19.7,63,2.5,941,12.4,2.01,0.0,0.0,2329,0,1,0,0,0,1,0,1
3928,16,19.5,65,2.9,857,12.7,1.97,0.0,0.0,2379,0,1,0,0,0,1,0,1
3929,17,19.4,63,2.6,1099,12.1,1.61,0.0,0.0,2410,0,1,0,0,0,1,0,1
3930,18,19.0,66,1.3,1111,12.4,0.95,0.0,0.0,2338,0,1,0,0,0,1,0,1
3931,19,17.6,73,2.0,886,12.6,0.34,0.0,0.0,2023,0,1,0,0,0,1,0,1
3932,20,15.6,81,2.3,827,12.3,0.02,0.0,0.0,1714,0,1,0,0,0,1,0,1
3933,21,14.1,86,0.9,535,11.7,0.0,0.0,0.0,1571,0,1,0,0,0,1,0,1
3934,22,13.5,87,2.2,433,11.3,0.0,0.0,0.0,1155,0,1,0,0,0,1,0,1
3935,23,13.0,89,1.3,326,11.2,0.0,0.0,0.0,814,0,1,0,0,0,1,0,1
3936,0,12.7,89,1.2,340,10.9,0.0,0.0,0.0,581,0,1,0,0,0,1,0,1
3937,1,12.4,94,1.3,307,11.4,0.0,0.0,0.0,377,0,1,0,0,0,1,0,1
3938,2,12.1,94,1.6,191,11.1,0.0,0.0,0.0,241,0,1,0,0,0,1,0,1
3939,3,11.9,95,1.5,180,11.1,0.0,0.0,0.0,167,0,1,0,0,0,1,0,1
3940,4,11.9,94,1.3,210,10.9,0.0,0.0,0.0,121,0,1,0,0,0,1,0,1
3941,5,11.9,93,0.8,241,10.7,0.0,0.0,0.0,199,0,1,0,0,0,1,0,1
3942,6,12.1,89,0.3,252,10.3,0.02,0.0,0.0,552,0,1,0,0,0,1,0,1
3943,7,12.6,85,0.4,292,10.1,0.23,0.0,0.0,1251,0,1,0,0,0,1,0,1
3944,8,13.8,79,0.9,313,10.2,0.44,0.0,0.0,1997,0,1,0,0,0,1,0,1
3945,9,15.1,74,0.6,437,10.4,0.76,0.0,0.0,1106,0,1,0,0,0,1,0,1
3946,10,16.6,67,0.9,479,10.4,1.23,0.0,0.0,779,0,1,0,0,0,1,0,1
3947,11,18.5,65,1.4,463,11.7,2.07,0.0,0.0,946,0,1,0,0,0,1,0,1
3948,12,20.0,62,1.8,428,12.4,2.38,0.0,0.0,1095,0,1,0,0,0,1,0,1
3949,13,21.8,59,1.9,404,13.4,2.74,0.0,0.0,1051,0,1,0,0,0,1,0,1
3950,14,23.1,56,1.6,391,13.8,2.67,0.0,0.0,1124,0,1,0,0,0,1,0,1
3951,15,24.0,59,1.6,353,15.4,2.24,0.0,0.0,1171,0,1,0,0,0,1,0,1
3952,16,24.3,54,2.6,346,14.3,1.81,0.0,0.0,1433,0,1,0,0,0,1,0,1
3953,17,24.4,51,1.9,466,13.5,1.42,0.0,0.0,1891,0,1,0,0,0,1,0,1
3955,19,22.7,56,1.8,598,13.4,0.31,0.0,0.0,2236,0,1,0,0,0,1,0,1
3956,20,21.4,64,2.1,411,14.3,0.02,0.0,0.0,1965,0,1,0,0,0,1,0,1
3957,21,20.5,67,1.4,357,14.1,0.0,0.0,0.0,1885,0,1,0,0,0,1,0,1
3958,22,19.6,71,0.6,325,14.1,0.0,0.0,0.0,1648,0,1,0,0,0,1,0,1
3959,23,18.8,73,0.8,291,13.8,0.0,0.0,0.0,1071,0,1,0,0,0,1,0,1
3960,0,18.1,77,0.5,287,13.9,0.0,0.0,0.0,764,0,1,0,0,0,1,0,1
3961,1,17.5,78,0.6,277,13.6,0.0,0.0,0.0,563,0,1,0,0,0,1,0,1
3962,2,17.1,74,0.4,350,12.4,0.0,0.0,0.0,372,0,1,0,0,0,1,0,1
3963,3,16.6,74,0.4,402,11.9,0.0,0.0,0.0,241,0,1,0,0,0,1,0,1
3964,4,16.1,74,0.8,440,11.4,0.0,0.0,0.0,170,0,1,0,0,0,1,0,1
3965,5,15.7,76,0.6,330,11.4,0.0,0.0,0.0,182,0,1,0,0,0,1,0,1
3966,6,15.4,84,0.8,235,12.7,0.03,0.0,0.0,562,0,1,0,0,0,1,0,1
3967,7,16.2,79,1.2,239,12.5,0.36,0.0,0.0,1239,0,1,0,0,0,1,0,1
3968,8,18.4,68,1.1,254,12.3,0.88,0.0,0.0,2059,0,1,0,0,0,1,0,1
3969,9,20.8,53,0.8,381,10.8,1.58,0.0,0.0,1148,0,1,0,0,0,1,0,1
3970,10,22.7,37,0.9,879,7.2,2.18,0.0,0.0,832,0,1,0,0,0,1,0,1
3971,11,24.8,36,1.8,973,8.7,2.7,0.0,0.0,944,0,1,0,0,0,1,0,1
3972,12,26.3,36,1.1,1133,10.0,2.88,0.0,0.0,1058,0,1,0,0,0,1,0,1
3973,13,27.8,34,1.5,1306,10.4,3.14,0.0,0.0,1080,0,1,0,0,0,1,0,1
3974,14,28.5,33,0.9,1348,10.6,2.51,0.0,0.0,1092,0,1,0,0,0,1,0,1
3975,15,29.1,38,1.7,1602,13.3,1.89,0.0,0.0,1210,0,1,0,0,0,1,0,1
3976,16,28.8,37,2.4,1629,12.6,1.44,0.0,0.0,1458,0,1,0,0,0,1,0,1
3977,17,28.5,43,1.7,1404,14.6,1.06,0.0,0.0,1951,0,1,0,0,0,1,0,1
3979,19,26.9,49,0.9,1063,15.2,0.1,0.0,0.0,2248,0,1,0,0,0,1,0,1
3980,20,26.3,53,1.0,908,15.9,0.0,0.0,0.0,1958,0,1,0,0,0,1,0,1
3981,21,25.6,56,0.7,884,16.1,0.0,0.0,0.0,1944,0,1,0,0,0,1,0,1
3982,22,25.0,59,0.6,742,16.4,0.0,0.0,0.0,1640,0,1,0,0,0,1,0,1
3983,23,24.8,60,1.0,795,16.5,0.0,0.0,0.0,848,0,1,0,0,0,1,0,1
3984,0,24.4,63,0.8,745,16.8,0.0,0.0,0.0,662,0,1,0,0,0,1,0,1
3985,1,24.1,67,0.5,686,17.5,0.0,0.0,0.0,502,0,1,0,0,0,1,0,1
3986,2,23.9,69,0.3,531,17.8,0.0,0.2,0.0,145,0,1,0,0,0,1,0,1
3987,3,22.6,89,0.7,327,20.6,0.0,0.8,0.0,166,0,1,0,0,0,1,0,1
3988,4,22.3,86,0.5,387,19.8,0.0,0.0,0.0,124,0,1,0,0,0,1,0,1
3989,5,22.3,87,0.6,399,20.0,0.0,0.0,0.0,52,0,1,0,0,0,1,0,1
3990,6,22.1,94,0.9,269,21.0,0.0,2.0,0.0,135,0,1,0,0,0,1,0,1
3991,7,22.0,95,0.7,342,21.1,0.0,0.0,0.0,367,0,1,0,0,0,1,0,1
3992,8,22.4,93,1.2,683,21.2,0.04,0.0,0.0,291,0,1,0,0,0,1,0,1
3994,10,22.8,95,1.7,176,21.9,0.05,1.0,0.0,81,0,1,0,0,0,1,0,1
3995,11,22.7,93,4.8,832,21.5,0.17,0.0,0.0,243,0,1,0,0,0,1,0,1
3996,12,22.9,87,4.0,1497,20.6,0.22,0.0,0.0,59,0,1,0,0,0,1,0,1
3998,14,22.0,96,2.9,1327,21.3,0.39,0.0,0.0,248,0,1,0,0,0,1,0,1
3999,15,22.0,96,2.9,313,21.3,0.2,0.0,0.0,240,0,1,0,0,0,1,0,1
4000,16,21.8,97,1.8,206,21.2,0.18,0.0,0.0,223,0,1,0,0,0,1,0,1
4001,17,21.9,97,3.2,207,21.3,0.14,0.5,0.0,304,0,1,0,0,0,1,0,1
4002,18,21.9,97,2.1,191,21.3,0.08,0.0,0.0,562,0,1,0,0,0,1,0,1
4003,19,21.9,97,2.2,196,21.3,0.01,0.0,0.0,404,0,1,0,0,0,1,0,1
4004,20,21.8,97,2.2,156,21.2,0.0,0.5,0.0,338,0,1,0,0,0,1,0,1
4005,21,21.8,97,1.3,160,21.2,0.0,0.5,0.0,398,0,1,0,0,0,1,0,1
4006,22,21.9,97,1.5,164,21.3,0.0,0.0,0.0,399,0,1,0,0,0,1,0,1
4007,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,225,0,1,0,0,0,1,0,1
4008,0,22.0,97,1.6,152,21.4,0.0,0.5,0.0,118,0,1,0,0,0,1,0,1
4009,1,22.0,97,2.1,192,21.4,0.0,0.5,0.0,144,0,1,0,0,0,1,0,1
4010,2,21.8,97,1.3,175,21.2,0.0,1.0,0.0,78,0,1,0,0,0,1,0,1
4011,3,21.8,98,0.6,113,21.4,0.0,2.5,0.0,38,0,1,0,0,0,1,0,1
4013,5,18.8,97,0.9,1927,18.3,0.0,0.0,0.0,54,0,1,0,0,0,1,0,1
4014,6,18.9,98,0.3,338,18.5,0.0,0.0,0.0,69,0,1,0,0,0,1,0,1
4015,7,19.1,98,0.3,125,18.7,0.0,0.0,0.0,80,0,1,0,0,0,1,0,1
4018,10,20.1,98,1.2,885,19.7,0.13,2.0,0.0,141,0,1,0,0,0,1,0,1
4019,11,20.4,98,0.9,300,20.0,0.25,2.5,0.0,182,0,1,0,0,0,1,0,1
4020,12,21.7,96,0.8,1773,21.0,0.81,1.5,0.0,467,0,1,0,0,0,1,0,1
4021,13,23.4,83,1.7,1944,20.3,1.5,0.0,0.0,592,0,1,0,0,0,1,0,1
4022,14,23.4,81,0.6,1921,19.9,0.5,0.0,0.0,352,0,1,0,0,0,1,0,1
4023,15,22.8,95,1.6,294,21.9,0.11,0.5,0.0,186,0,1,0,0,0,1,0,1
4024,16,22.9,95,0.4,385,22.0,0.31,0.0,0.0,102,0,1,0,0,0,1,0,1
4025,17,22.7,96,0.4,249,22.0,0.11,2.5,0.0,131,0,1,0,0,0,1,0,1
4026,18,22.6,97,1.1,304,22.0,0.07,1.5,0.0,431,0,1,0,0,0,1,0,1
4027,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,29,0,1,0,0,0,1,0,1
4031,23,20.0,98,1.8,589,19.6,0.0,2.5,0.0,35,0,1,0,0,0,1,0,1
4032,0,19.3,97,1.8,523,18.8,0.0,1.0,0.0,129,0,1,0,0,0,1,0,1
4033,1,19.0,97,1.5,278,18.5,0.0,1.0,0.0,116,0,1,0,0,0,1,0,1
4034,2,18.8,98,1.5,237,18.4,0.0,0.5,0.0,48,0,1,0,0,0,1,0,1
4035,3,18.3,98,1.6,320,17.9,0.0,2.0,0.0,47,0,1,0,0,0,1,0,1
4036,4,18.1,98,1.7,223,17.7,0.0,1.0,0.0,22,0,1,0,0,0,1,0,1
4037,5,17.8,98,1.0,457,17.4,0.0,0.5,0.0,29,0,1,0,0,0,1,0,1
4038,6,17.4,98,0.3,234,17.0,0.0,0.0,0.0,77,0,1,0,0,0,1,0,1
4039,7,16.6,98,0.6,219,16.2,0.01,0.5,0.0,210,0,1,0,0,0,1,0,1
4040,8,16.4,98,0.3,514,16.0,0.11,0.0,0.0,400,0,1,0,0,0,1,0,1
4041,9,16.6,98,0.6,301,16.2,0.18,0.5,0.0,427,0,1,0,0,0,1,0,1
4042,10,16.3,97,1.0,693,15.8,0.37,0.0,0.0,454,0,1,0,0,0,1,0,1
4043,11,16.6,96,0.7,539,15.9,0.41,0.0,0.0,352,0,1,0,0,0,1,0,1
4044,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,185,0,1,0,0,0,1,0,1
4045,13,16.7,93,1.0,1373,15.5,0.72,0.5,0.0,509,0,1,0,0,0,1,0,1
4046,14,16.7,88,1.5,1760,14.6,0.72,0.0,0.0,697,0,1,0,0,0,1,0,1
4047,15,16.7,85,1.2,2000,14.1,0.49,0.0,0.0,906,0,1,0,0,0,1,0,1
4048,16,17.0,82,1.9,2000,13.8,0.84,0.0,0.0,1182,0,1,0,0,0,1,0,1
4049,17,17.2,81,1.2,2000,13.9,0.57,0.0,0.0,1551,0,1,0,0,0,1,0,1
4050,18,17.5,79,1.5,2000,13.8,0.57,0.0,0.0,2261,0,1,0,0,0,1,0,1
4051,19,17.0,76,1.5,2000,12.7,0.29,0.0,0.0,1751,0,1,0,0,0,1,0,1
4052,20,16.2,76,2.1,2000,11.9,0.02,0.0,0.0,1386,0,1,0,0,0,1,0,1
4053,21,15.3,73,2.3,2000,10.4,0.0,0.0,0.0,1263,0,1,0,0,0,1,0,1
4054,22,14.2,73,1.9,2000,9.4,0.0,0.0,0.0,1221,0,1,0,0,0,1,0,1
4055,23,13.2,68,1.8,2000,7.4,0.0,0.0,0.0,864,0,1,0,0,0,1,0,1
4056,0,12.2,67,1.2,2000,6.2,0.0,0.0,0.0,689,0,1,0,0,0,1,0,1
4057,1,11.4,74,1.3,2000,6.9,0.0,0.0,0.0,676,0,1,0,0,0,1,0,1
4058,2,11.1,74,1.9,2000,6.6,0.0,0.0,0.0,526,0,1,0,0,0,1,0,1
4059,3,10.7,73,1.3,2000,6.0,0.0,0.0,0.0,320,0,1,0,0,0,1,0,1
4060,4,10.5,73,1.2,2000,5.8,0.0,0.0,0.0,213,0,1,0,0,0,1,0,1
4061,5,10.4,71,1.1,2000,5.3,0.0,0.0,0.0,198,0,1,0,0,0,1,0,1
4062,6,10.5,70,1.0,2000,5.2,0.03,0.0,0.0,234,0,1,0,0,0,1,0,1
4063,7,11.4,0,1.4,2000,4.5,0.46,0.0,0.0,436,0,1,0,0,0,1,0,1
4064,8,13.7,57,1.4,2000,5.3,1.28,0.0,0.0,766,0,1,0,0,0,1,0,1
4065,9,15.7,49,1.6,2000,5.0,2.0,0.0,0.0,932,0,1,0,0,0,1,0,1
4066,10,17.2,45,2.1,2000,5.1,2.61,0.0,0.0,1051,0,1,0,0,0,1,0,1
4067,11,19.0,44,1.4,2000,6.4,3.12,0.0,0.0,1290,0,1,0,0,0,1,0,1
4071,15,23.9,37,1.6,2000,8.3,3.07,0.0,0.0,2268,0,1,0,0,0,1,0,1
4072,16,24.5,34,1.5,2000,7.5,2.54,0.0,0.0,2479,0,1,0,0,0,1,0,1
4073,17,24.5,35,1.8,1927,8.0,1.93,0.0,0.0,2355,0,1,0,0,0,1,0,1
4074,18,24.0,34,1.7,2000,7.1,1.22,0.0,0.0,2439,0,1,0,0,0,1,0,1
4075,19,22.6,34,1.5,2000,5.9,0.51,0.0,0.0,2140,0,1,0,0,0,1,0,1
4076,20,20.9,34,1.4,2000,4.4,0.03,0.0,0.0,1872,0,1,0,0,0,1,0,1
4077,21,19.5,34,1.3,2000,3.2,0.0,0.0,0.0,1780,0,1,0,0,0,1,0,1
4078,22,18.4,34,1.2,2000,2.2,0.0,0.0,0.0,1595,0,1,0,0,0,1,0,1
4079,23,17.1,37,1.3,2000,2.2,0.0,0.0,0.0,1169,0,1,0,0,0,1,0,1
4080,0,15.8,41,1.2,2000,2.5,0.0,0.0,0.0,986,0,1,0,0,0,1,0,1
4081,1,14.7,43,1.2,2000,2.2,0.0,0.0,0.0,713,0,1,0,0,0,1,0,1
4082,2,13.9,43,0.9,2000,1.5,0.0,0.0,0.0,473,0,1,0,0,0,1,0,1
4083,3,13.5,41,1.0,2000,0.4,0.0,0.0,0.0,347,0,1,0,0,0,1,0,1
4084,4,12.8,44,0.8,2000,0.8,0.0,0.0,0.0,205,0,1,0,0,0,1,0,1
4085,5,12.1,47,1.6,2000,1.1,0.0,0.0,0.0,160,0,1,0,0,0,1,0,1
4086,6,11.6,46,0.8,2000,0.3,0.05,0.0,0.0,190,0,1,0,0,0,1,0,1
4087,7,12.3,43,0.6,2000,0.0,0.3,0.0,0.0,341,0,1,0,0,0,1,0,1
4088,8,14.1,38,1.0,2000,0.0,0.72,0.0,0.0,524,0,1,0,0,0,1,0,1
4089,9,16.0,34,1.3,2000,0.1,1.0,0.0,0.0,676,0,1,0,0,0,1,0,1
4090,10,17.0,37,1.4,2000,2.1,0.94,0.0,0.0,899,0,1,0,0,0,1,0,1
4091,11,18.7,30,1.9,2000,0.7,1.66,0.0,0.0,1013,0,1,0,0,0,1,0,1
4092,12,18.8,31,1.2,2000,1.2,0.92,0.0,0.0,1313,0,1,0,0,0,1,0,1
4093,13,19.9,33,1.4,2000,3.1,1.28,0.0,0.0,1559,0,1,0,0,0,1,0,1
4094,14,20.3,30,1.8,2000,2.1,1.01,0.0,0.0,1680,0,1,0,0,0,1,0,1
4095,15,21.0,28,1.7,2000,1.7,1.16,0.0,0.0,1999,0,1,0,0,0,1,0,1
4096,16,22.2,23,2.2,2000,0.0,1.66,0.0,0.0,2143,0,1,0,0,0,1,0,1
4097,17,22.4,23,2.4,2000,0.2,1.89,0.0,0.0,2310,0,1,0,0,0,1,0,1
4098,18,22.2,22,1.8,2000,-0.5,1.25,0.0,0.0,2403,0,1,0,0,0,1,0,1
4099,19,20.8,24,2.0,2000,-0.5,0.56,0.0,0.0,2145,0,1,0,0,0,1,0,1
4100,20,19.0,26,1.5,2000,-0.9,0.02,0.0,0.0,1846,0,1,0,0,0,1,0,1
4101,21,17.8,26,1.3,2000,-1.9,0.0,0.0,0.0,1636,0,1,0,0,0,1,0,1
4102,22,16.8,29,1.2,2000,-1.3,0.0,0.0,0.0,1325,0,1,0,0,0,1,0,1
4103,23,15.8,30,1.1,2000,-1.7,0.0,0.0,0.0,943,0,1,0,0,0,1,0,1
4104,0,15.3,29,1.3,2000,-2.6,0.0,0.0,0.0,666,0,1,0,0,0,1,0,1
4105,1,14.5,31,1.1,2000,-2.4,0.0,0.0,0.0,420,0,1,0,0,0,1,0,1
4106,2,13.9,0,0.9,2000,-2.1,0.0,0.0,0.0,262,0,1,0,0,0,1,0,1
4107,3,13.0,0,0.8,2000,-2.5,0.0,0.0,0.0,165,0,1,0,0,0,1,0,1
4108,4,12.4,0,0.8,2000,-3.4,0.0,0.0,0.0,113,0,1,0,0,0,1,0,1
4109,5,11.9,0,1.3,2000,-2.7,0.0,0.0,0.0,200,0,1,0,0,0,1,0,1
4110,6,11.4,0,0.9,2000,-2.0,0.03,0.0,0.0,467,0,1,0,0,0,1,0,1
4111,7,12.3,0,0.9,1989,-2.7,0.48,0.0,0.0,1135,0,1,0,0,0,1,0,1
4112,8,15.3,30,1.3,2000,-2.2,1.3,0.0,0.0,1785,0,1,0,0,0,1,0,1
4113,9,17.7,27,1.3,2000,-1.5,2.02,0.0,0.0,1118,0,1,0,0,0,1,0,1
4114,10,19.3,27,1.4,2000,-0.1,2.63,0.0,0.0,962,0,1,0,0,0,1,0,1
4115,11,20.9,27,1.7,2000,1.1,3.11,0.0,0.0,1129,0,1,0,0,0,1,0,1
4118,14,23.4,36,2.8,1947,7.4,3.11,0.0,0.0,1483,0,1,0,0,0,1,0,1
4119,15,23.3,38,1.5,1963,8.1,2.13,0.0,0.0,1612,0,1,0,0,0,1,0,1
4120,16,22.7,42,1.9,2000,9.1,1.13,0.0,0.0,1820,0,1,0,0,0,1,0,1
4121,17,22.2,45,2.4,2000,9.6,0.83,0.0,0.0,2214,0,1,0,0,0,1,0,1
4123,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,2450,0,1,0,0,0,1,0,1
4124,20,18.4,59,2.6,1476,10.2,0.04,0.0,0.0,2167,0,1,0,0,0,1,0,1
4125,21,17.7,63,0.5,1324,10.5,0.0,0.0,0.0,2065,0,1,0,0,0,1,0,1
4126,22,16.9,65,0.3,1281,10.2,0.0,0.0,0.0,1832,0,1,0,0,0,1,0,1
4127,23,16.3,70,0.7,1293,10.8,0.0,0.0,0.0,1273,0,1,0,0,0,1,0,1
4128,0,16.0,71,0.5,1299,10.7,0.0,0.0,0.0,957,0,1,0,0,1,0,0,1
4129,1,15.9,71,1.1,1312,10.6,0.0,0.0,0.0,810,0,1,0,0,1,0,0,1
4130,2,15.7,74,1.0,1313,11.0,0.0,0.0,0.0,590,0,1,0,0,1,0,0,1
4131,3,15.5,0,0.7,1420,10.4,0.0,0.0,0.0,406,0,1,0,0,1,0,0,1
4132,4,15.6,0,0.5,1502,10.5,0.0,0.0,0.0,248,0,1,0,0,1,0,0,1
4133,5,15.7,0,0.6,1610,10.6,0.0,0.0,0.0,182,0,1,0,0,1,0,0,1
4134,6,15.5,0,0.5,1691,10.4,0.06,0.0,0.0,277,0,1,0,0,1,0,0,1
4135,7,16.3,69,0.7,1750,10.5,0.34,0.0,0.0,443,0,1,0,0,1,0,0,1
4136,8,18.2,63,0.8,1731,11.0,1.0,0.0,0.0,694,0,1,0,0,1,0,0,1
4137,9,19.3,62,0.8,1894,11.8,1.14,0.0,0.0,912,0,1,0,0,1,0,0,1
4138,10,20.7,55,1.8,1698,11.3,1.43,0.0,0.0,1119,0,1,0,0,1,0,0,1
4139,11,21.9,55,1.4,1820,12.4,1.87,0.0,0.0,1438,0,1,0,0,1,0,0,1
4140,12,22.9,51,1.1,1591,12.2,1.8,0.0,0.0,1798,0,1,0,0,1,0,0,1
4141,13,22.7,52,1.0,1399,12.3,0.94,0.0,0.0,2000,0,1,0,0,1,0,0,1
4142,14,22.8,53,1.4,1630,12.7,0.98,0.0,0.0,1407,0,1,0,0,1,0,0,1
4143,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,163,0,1,0,0,1,0,0,1
4144,16,19.5,80,1.2,553,15.9,0.53,0.4,0.0,86,0,1,0,0,1,0,0,1
4145,17,18.6,84,1.8,499,15.8,0.28,1.0,0.0,50,0,1,0,0,1,0,0,1
4146,18,17.9,93,1.2,258,16.7,0.13,2.0,0.0,30,0,1,0,0,1,0,0,1
4147,19,17.6,93,0.3,331,16.4,0.06,1.5,0.0,45,0,1,0,0,1,0,0,1
4148,20,17.2,85,1.4,467,14.6,0.0,0.5,0.0,30,0,1,0,0,1,0,0,1
4149,21,17.0,85,1.1,597,14.4,0.0,0.5,0.0,58,0,1,0,0,1,0,0,1
4150,22,16.8,87,0.6,447,14.6,0.0,0.5,0.0,29,0,1,0,0,1,0,0,1
4151,23,16.3,96,1.1,198,15.6,0.0,2.5,0.0,18,0,1,0,0,1,0,0,1
4152,0,15.8,97,2.4,181,15.3,0.0,3.5,0.0,32,0,1,0,0,0,1,0,1
4153,1,15.3,97,3.2,178,14.8,0.0,3.0,0.0,25,0,1,0,0,0,1,0,1
4154,2,15.0,97,2.5,236,14.5,0.0,3.0,0.0,34,0,1,0,0,0,1,0,1
4155,3,14.9,96,2.2,636,14.2,0.0,0.5,0.0,43,0,1,0,0,0,1,0,1
4156,4,15.0,97,1.4,1827,14.5,0.0,0.0,0.0,59,0,1,0,0,0,1,0,1
4157,5,14.6,87,2.2,2000,12.4,0.0,0.0,0.0,152,0,1,0,0,0,1,0,1
4158,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,436,0,1,0,0,0,1,0,1
4159,7,13.6,75,1.6,1987,9.2,0.47,0.0,0.0,1241,0,1,0,0,0,1,0,1
4160,8,14.6,70,3.1,2000,9.1,1.28,0.0,0.0,2035,0,1,0,0,0,1,0,1
4161,9,16.0,60,1.9,1992,8.2,1.98,0.0,0.0,1125,0,1,0,0,0,1,0,1
4162,10,17.9,56,3.3,1919,8.9,2.63,0.0,0.0,871,0,1,0,0,0,1,0,1
4163,11,18.9,42,3.8,2000,5.6,3.13,0.0,0.0,1012,0,1,0,0,0,1,0,1
4167,15,23.0,29,2.9,1876,3.9,3.11,0.0,0.0,1332,0,1,0,0,0,1,0,1
4168,16,23.0,33,4.2,1880,5.8,2.57,0.0,0.0,1563,0,1,0,0,0,1,0,1
4169,17,22.4,39,3.2,1943,7.7,1.9,0.0,0.0,2069,0,1,0,0,0,1,0,1
4171,19,18.8,52,3.4,2000,8.7,0.49,0.0,0.0,2454,0,1,0,0,0,1,0,1
4172,20,16.7,61,1.9,2000,9.1,0.05,0.0,0.0,2001,0,1,0,0,0,1,0,1
4173,21,15.4,61,1.1,1959,7.9,0.0,0.0,0.0,1833,0,1,0,0,0,1,0,1
4174,22,14.8,59,1.0,1740,6.8,0.0,0.0,0.0,1588,0,1,0,0,0,1,0,1
4175,23,14.6,54,1.5,1596,5.3,0.0,0.0,0.0,1080,0,1,0,0,0,1,0,1
4176,0,13.7,51,1.3,1651,3.7,0.0,0.0,0.0,778,0,1,0,0,0,1,0,1
4177,1,12.9,62,0.6,1557,5.7,0.0,0.0,0.0,578,0,1,0,0,0,1,0,1
4178,2,12.5,54,0.7,1500,3.4,0.0,0.0,0.0,385,0,1,0,0,0,1,0,1
4179,3,12.1,64,0.8,1538,5.4,0.0,0.0,0.0,265,0,1,0,0,0,1,0,1
4180,4,11.7,64,1.6,1578,5.1,0.0,0.0,0.0,161,0,1,0,0,0,1,0,1
4181,5,11.3,64,1.2,1634,4.7,0.0,0.0,0.0,205,0,1,0,0,0,1,0,1
4182,6,11.4,67,1.0,1600,5.4,0.04,0.0,0.0,530,0,1,0,0,0,1,0,1
4183,7,12.5,61,1.3,1818,5.1,0.42,0.0,0.0,1390,0,1,0,0,0,1,0,1
4184,8,15.2,50,1.6,1530,4.8,1.1,0.0,0.0,2081,0,1,0,0,0,1,0,1
4185,9,17.6,30,1.1,1531,0.0,1.79,0.0,0.0,1226,0,1,0,0,0,1,0,1
4186,10,19.9,27,2.7,1775,0.3,2.44,0.0,0.0,880,0,1,0,0,0,1,0,1
4187,11,21.5,30,2.9,1779,3.1,2.92,0.0,0.0,922,0,1,0,0,0,1,0,1
4190,14,23.2,36,4.9,1597,7.2,3.18,0.0,0.0,1059,0,1,0,0,0,1,0,1
4191,15,23.5,36,3.2,1786,7.5,2.91,0.0,0.0,1174,0,1,0,0,0,1,0,1
